  -14.080000   -52.270000     0.320000     0.060000    44.610000     0.040000     0.440000     0.100000     0.080000     1.300000     0.090000  
  -16.048000   -54.240000     0.400000     0.060000    44.530000     0.050000     0.450000     0.120000     0.080000     1.120000     0.080000  
  -16.048000   -50.300000     0.310000     0.030000    44.530000     0.050000     1.000000     0.120000     0.060000     1.180000     0.060000  
  -16.048000   -48.330000     0.310000     0.060000    44.780000     0.060000     0.640000     0.140000     0.090000     1.080000     0.090000  
  -18.017000   -54.240000     0.520000     0.090000    44.480000     0.090000     0.470000     0.160000     0.090000     1.320000     0.100000  
  -18.017000   -52.270000     0.510000     0.050000    44.320000     0.040000     0.790000     0.090000     0.090000     1.140000     0.090000  
  -18.017000   -50.300000     0.410000     0.030000    44.410000     0.030000     0.810000     0.080000     0.060000     2.130000     0.080000  
  -18.017000   -48.330000     0.340000     0.060000    44.630000     0.060000     0.650000     0.140000     0.090000     1.400000     0.110000  
  -19.986000   -58.180000     0.870000     0.080000    44.320000     0.040000     0.880000     0.100000     0.150000     1.960000     0.200000  
  -19.986000   -56.210000     0.780000     0.070000    44.260000     0.030000     0.740000     0.080000     0.110000     1.400000     0.130000  
  -19.986000   -52.270000     0.460000     0.050000    44.280000     0.040000     0.860000     0.100000     0.080000     2.590000     0.130000  
